crop,season,soil,preference,lat,lon,N,P,K,pH,rainfall,temperature,humidity,fertilizer_type,yield
Onion,Rabi,Silty,Inorganic,35.1236158578145,83.87503037101204,83.58149050401373,55.23825211847815,47.93390824629795,7.2852309804224555,1314.553072010754,32.97058730761012,51.60695572884261,Organic,52621.6921369024
Wheat,Monsoon,Peaty,Organic,32.66972755754054,89.28325593305422,69.7474020720643,53.43419570306359,39.00561116983851,4.892282466779326,954.10378913999,33.43182729474326,94.66810580600568,Mixed,4099.70644772807
Potato,Winter,Clay,Organic,36.475265244219635,78.05020403467988,86.53003092628317,39.067653513605805,34.29822559312625,5.8381022838132015,880.1670154387822,19.85350249192807,52.273137165605135,Inorganic,16474.080474182025
Chili,Rabi,Silty,Mixed,26.211808095518844,79.82375734929153,99.63753968688556,54.56417587448797,54.08213030031226,6.504199377329229,990.4481630089783,32.28929589928404,65.76564392507369,Inorganic,15555.589990856857
Maize,Summer,Loamy,Mixed,15.177792121071946,71.6414017804803,83.66433523917038,66.8642805249578,49.17275215932436,6.542728130505956,958.4852264167598,15.253273723945759,70.56136338318314,Mixed,5164.2400764524145
Potato,Winter,Clay,Mixed,12.72163644062905,72.96755377682844,55.45336305268338,71.42091165684869,29.50571448770723,7.194036405476722,535.954100403198,22.075350407158588,81.59787387528374,Mixed,23343.86359718823
Chili,Zaid,Clay,Inorganic,13.420518777645388,91.99334008995822,79.34235926090119,57.35993234914788,29.148767223243674,5.585411419606456,1324.8002354276123,23.49094946461601,65.120363627889,Mixed,12186.343422221813
Onion,Kharif,Loamy,Organic,8.574074092070378,84.96032031897758,87.48123679563994,56.91901915114034,33.454142146725815,6.0319897149970005,931.8586659266844,26.258946953771737,57.34528238598951,Organic,27408.28902050439
Sugarcane,Summer,Chalky,Mixed,19.329781218592238,77.78844151063075,124.50516128896756,46.39791628963533,31.914857612567502,7.00734966088037,1569.5021128138437,25.532551702734434,56.35195172630174,Mixed,25152.669267612957
Rice,Zaid,Clay,Inorganic,13.551402734486732,91.28268506087083,117.84294744330792,65.44569343302739,52.35809095055761,4.301439260642989,1126.5447132287748,26.828492621090298,70.34569989019735,Organic,2735.85152313658
Wheat,Rabi,Silty,Inorganic,19.93800835324437,75.14907726350151,125.08663236625007,33.94472822990319,45.22878786661621,6.884935251892292,243.67400496109224,24.08521287244892,54.73490813690267,Inorganic,4169.533498908524
Rice,Monsoon,Peaty,Inorganic,35.114838523324195,96.3049482594059,77.82943309003096,63.70775215112247,46.69344688483717,7.263948615694923,615.5129650452848,29.797943441897498,48.43728285891852,Mixed,3101.304212393296
Cotton,Winter,Clay,Mixed,20.485666075708508,77.99971062463892,104.2465233723803,45.68592898728796,42.300035641561315,5.16633927732176,356.1834679845217,28.45917818705359,57.342435172544015,Mixed,378.2945737644931
Cotton,Kharif,Silty,Mixed,33.461550412560214,77.7820176703856,27.308605029953995,72.36405240802594,42.86524858404825,6.184977051714987,611.7855837043305,23.552185642764435,45.13273488196015,Organic,512.599705666167
Potato,Winter,Sandy,Organic,25.55963823186042,77.04544526056445,112.86761194542966,58.82309610560112,21.018191015916265,7.992659816507147,509.91949774318596,29.211968450951737,92.75924876780897,Organic,20542.213214028325
Onion,Rabi,Silty,Organic,15.166815085180366,71.54123396180435,118.32693021702393,48.982006533903494,49.53020389221722,7.159828297731147,1075.7702471145521,35.3421767026054,73.94829065107066,Organic,39163.50284113995
Onion,Winter,Peaty,Mixed,18.31978801851713,71.22297727262836,89.45124496417228,46.4526852664359,33.238222232902686,6.946972272970866,905.1743975181173,21.633707726051654,89.31265765121852,Inorganic,37407.291829803726
Maize,Kharif,Silty,Inorganic,10.433666538821452,86.79504600148958,108.86289435165345,57.884192816726554,39.60213600340008,7.490959315124487,1222.1619754086666,33.37668257967038,72.28154055110733,Inorganic,5893.39715091494
Maize,Rabi,Loamy,Inorganic,17.670415214284304,93.37842329218336,54.55227173889842,57.15686521529083,34.32192493437599,8.304545117612502,988.5701251978115,22.08262341700005,87.86889545063846,Mixed,4729.9550154269145
Maize,Winter,Peaty,Inorganic,27.64868741960249,90.92509479787853,75.96799028800528,44.02485493249208,41.75045878182011,6.518534069818372,927.9072795565495,32.05162977975249,70.51196996083874,Mixed,6879.269627916408
Sugarcane,Monsoon,Chalky,Organic,10.09122169495362,72.09212022661919,122.96347715296827,51.3775363740252,46.877127126927945,6.092810995777976,1600.9620847808033,22.270319998233667,75.89271981493003,Organic,82830.27389476413
Tomato,Summer,Sandy,Inorganic,13.95664084586285,83.82188153196992,115.33759835618723,63.44585131022903,27.89373960972005,7.4885384109739315,1066.8467901575507,28.8283121257813,32.99421460188227,Inorganic,38080.56024696169
Soybean,Rabi,Loamy,Organic,19.06179020098603,71.06215483332257,87.64436466865698,29.54965613179625,43.03299069092803,6.31254686405049,975.8465447492276,25.898165552989845,51.28505604535716,Mixed,2620.7412938451494
Tomato,Summer,Chalky,Organic,36.47943657346291,69.31354466477924,124.3408695221413,60.888173308305696,34.61196905495372,5.571981341981057,743.9677239795872,16.07370766038055,65.55391662883957,Organic,29212.29992025756
Rice,Rabi,Silty,Inorganic,30.760992865807527,87.03518992215825,104.14894350399733,57.818218675390305,55.85750531051204,5.959933747012757,647.2259452991118,34.57776186242826,65.91781647184834,Organic,4924.192196804279
Tomato,Monsoon,Peaty,Inorganic,29.271115648271014,83.51941767673016,84.87337108233521,67.79971213342236,26.624495164244465,6.812329582058381,1231.1503055176304,20.522740054959765,63.85428471990747,Inorganic,57384.064908831286
Sugarcane,Summer,Sandy,Mixed,11.369537739237934,70.37868687113266,94.51518068190119,39.265194480451434,27.969804765231352,6.050404197589119,1213.2087993504579,18.652003443216042,71.79492915636054,Inorganic,64074.22447163667
Rice,Zaid,Loamy,Mixed,30.648880914834752,69.01323814577367,86.33746926065393,50.08574129139336,35.68515738355828,6.125024752572086,1471.4736216847,21.802806096642456,72.41304406894972,Mixed,2288.221430948802
Tomato,Kharif,Chalky,Inorganic,30.772795533964437,96.7029359888707,64.48672147544417,53.07602564007343,28.892275419833936,5.472684185354796,1143.6734779908447,37.65623616631558,77.97673725631759,Mixed,38495.14374622459
Sugarcane,Zaid,Chalky,Organic,25.43197817310552,68.87061863232309,137.70057417706303,61.08194775800353,37.307427844157054,7.935366516202812,882.0691487681363,18.731432062099312,75.03490281656207,Organic,62430.11571352517
Soybean,Winter,Sandy,Organic,36.720491677952786,80.89131933845462,82.95926700122226,56.436753937415006,33.665373926611444,6.1573732803125285,1153.303083631095,25.891217588418137,83.06131099366242,Organic,2256.92827052356
Tomato,Monsoon,Silty,Organic,17.432363271812008,82.63395171362318,75.02917857109266,31.406673517815882,41.060948532421754,5.788489029384761,975.9098193388178,19.38418836829424,83.18350426139716,Organic,51342.28434683906
Sugarcane,Zaid,Sandy,Organic,35.2969009990137,71.4011242862129,54.119550384599236,54.36566049292469,52.096864333889854,5.894877193394387,1259.615540222131,20.241458809175263,67.61996673313047,Mixed,53610.013167438694
Maize,Rabi,Chalky,Organic,34.5272023337386,72.90279157475177,20.920963972326206,80.06343161405613,40.85535526821129,7.302525974962144,1400.2995480556133,17.002887154352244,96.2247318284646,Inorganic,3433.0147931390607
Onion,Winter,Clay,Mixed,8.332939132731957,78.20234518590023,121.04490604356961,59.176363639419726,41.948254729797725,7.073198578503162,949.4330960848637,26.5758410189921,85.38995802382422,Mixed,31950.4990009943
Maize,Winter,Loamy,Inorganic,21.05337926776952,90.08860041019622,123.80826061108635,74.57070416804899,27.3121287662548,5.998145295857127,1527.1928919444217,24.193900743755915,52.895736433016964,Inorganic,5967.373833732824
Onion,Zaid,Sandy,Mixed,36.33602275849563,82.70539029774774,135.79115753784123,65.64592065942219,38.39128535421845,6.5323130379754195,1356.5041802864557,19.343168782133553,70.8890499658594,Mixed,15495.38558008116
Wheat,Zaid,Chalky,Organic,10.990519509834197,86.49915436203588,95.52882051489453,70.43602903157614,34.93894634068723,6.776704423852485,1005.3053018293213,29.366017339792208,37.36072787126577,Mixed,2905.3773058569927
Wheat,Monsoon,Silty,Organic,23.885756137116264,96.57006209762957,90.34022418119214,54.649529914770575,48.17969156368582,5.795919307494394,1201.2229825173815,29.893603576038732,39.88702577476477,Inorganic,3345.951272869271
Wheat,Kharif,Chalky,Organic,36.38976770419202,90.27215762408308,84.76830660090576,57.82767664418176,30.82519620156763,4.959377212610007,1091.6490660940551,27.036093040903857,57.507585044963584,Mixed,2589.443706303764
Soybean,Zaid,Silty,Organic,24.109367299069945,80.59648344609532,87.50327110485391,53.83276634962062,29.6721328898652,7.015037419431245,1006.5981978412881,30.85334969587069,51.86832607004381,Mixed,3392.678740619107
Maize,Zaid,Sandy,Inorganic,13.504643786192524,80.9468157320999,133.5937105222056,50.06511297574284,43.80915036576818,5.8512658360017245,1573.943516941903,23.254948670176482,57.599855748886164,Organic,4753.382305887238
Onion,Summer,Silty,Organic,24.8833136726851,85.94439023418914,99.20454253813125,61.132924701036565,63.76123665247527,6.940348350383919,1155.2813382972074,26.61187348292238,69.92740793594875,Inorganic,21107.211137675848
Sugarcane,Rabi,Peaty,Inorganic,13.928776644536859,87.29559104414822,111.34212388004208,42.184970914891984,37.88861651230404,6.821026642247543,747.709491810682,23.274251713559792,83.37935458774595,Inorganic,78587.58471527514
Rice,Summer,Peaty,Organic,23.071423623940042,82.52061684926346,86.73979504118789,78.2807347402195,42.018500874765984,6.5557923012555115,691.6090969214174,17.463334410311592,82.57627904709662,Organic,3411.944317644161
Sugarcane,Summer,Peaty,Inorganic,10.147224319458092,86.70097546163441,139.6254371866212,36.079805484675894,51.37626218025743,6.073872851210331,703.8709238643318,26.09623200415679,71.19790605451958,Inorganic,113809.95991659025
Rice,Winter,Clay,Mixed,25.558997407217735,68.68244233800887,42.85783361695782,62.17082179875738,46.11884678338327,5.866071777484181,1146.851350275452,25.793389531872293,48.69320871406818,Organic,3479.090575282452
Cotton,Kharif,Sandy,Organic,22.986908234716587,80.45906305300848,63.38427475845863,70.68007125955383,46.197753764586366,5.361582594963776,897.5458983042828,24.849028460289716,56.639178180503606,Inorganic,282.0671241768067
Sugarcane,Rabi,Chalky,Inorganic,29.46467969408243,76.08920420613083,111.39131572703674,47.35067369059395,38.85769057698394,5.885252045610911,1099.9881149838332,26.8693769512172,74.55774988110818,Inorganic,87752.8474094859
Tomato,Monsoon,Chalky,Mixed,26.290313663604767,71.7460589120502,152.51832253692805,33.30534033292754,39.09117780666087,7.068815011550187,1280.918885488412,32.059512168549304,52.60825247689479,Inorganic,44751.52540204315
Tomato,Monsoon,Clay,Organic,23.938581787391943,70.88684887145448,93.24699400723689,67.33294383923533,30.938217547281653,7.8978257421239935,1608.6140591296867,23.97790009209663,45.99624893654217,Inorganic,65258.44477677775
Potato,Zaid,Silty,Organic,28.003586628195514,85.49257280282535,74.7288758281797,53.05092965075383,45.83647905161659,7.751099342242319,904.4580298934928,20.21415615379387,72.38475688406236,Organic,27680.06045177118
Maize,Zaid,Clay,Organic,12.174315493594694,83.18441586742574,130.01988115475032,62.19974108902615,45.56265315998371,6.64542301617488,577.4348178000309,23.76124495270997,64.27456045123239,Organic,4024.1748560549036
Rice,Monsoon,Silty,Inorganic,25.265430176499518,75.3539393928947,109.71095326044698,48.35818101744024,48.60597433232563,7.897294060681637,1537.720619599218,24.315799833185988,61.83621440289316,Inorganic,4622.376887875831
Rice,Zaid,Silty,Inorganic,12.991207481860553,81.65755170440292,138.7064143598273,75.97887023483595,34.142746353359854,6.19318237213922,562.8697533042787,29.917942869740962,81.64702903478523,Mixed,3601.2282298539703
Maize,Kharif,Loamy,Mixed,34.84014402770455,82.27473714028984,61.289467457669744,18.244879216904774,49.961612792543264,5.208953317484929,551.0713877632625,25.533315516625596,81.3321212547554,Organic,6305.495866375302
Soybean,Summer,Chalky,Inorganic,9.981689040522522,73.65526043271986,136.35005458032776,55.64266326925602,53.60001745777524,8.420874419210275,1529.9350779900694,19.259053209903797,91.71676986108955,Inorganic,2288.979264670629
Potato,Zaid,Peaty,Inorganic,20.480867741033002,86.91069879456786,53.54627629695185,70.12624225627397,25.432502580684876,7.0328082864567705,1319.8694583212439,29.027289317854457,55.22882314990381,Organic,18452.22800442574
Soybean,Winter,Silty,Organic,28.1781268520079,90.64666133519663,91.35483561535398,51.580085672440944,36.437529047711124,4.96536924946008,1145.4521023678546,28.225639193969208,71.44600371335132,Mixed,3595.2289121118733
Soybean,Zaid,Loamy,Organic,21.282644138379503,90.95244268579606,112.3834825847178,54.535380395253675,54.100282983530064,8.059048578637363,985.0237007639578,25.535512258823072,65.28512705836027,Mixed,1768.019068016617
Soybean,Rabi,Chalky,Organic,10.670762343754168,85.4716250904002,105.58040134597282,43.489822811494875,32.20533160176537,5.756577514891216,928.2387947814238,29.741232318189102,70.07473747618023,Mixed,3262.043899604267
Maize,Kharif,Peaty,Organic,24.047991467674514,82.83751889305141,131.81777007947102,50.31032761799926,46.345150326200084,5.974117742274867,804.7521925016983,30.578035056216958,47.98428236322639,Inorganic,7820.451703145754
Soybean,Rabi,Silty,Organic,26.607325355993282,69.76920714715645,45.200199489723296,24.922150802955425,40.10291202402917,7.521383139083205,915.0870477173752,23.112797548571105,43.962899983471814,Inorganic,2336.493624048493
Tomato,Rabi,Silty,Organic,28.40997701872472,76.34710766669657,104.2302243909711,39.22353001070463,43.9705518570821,7.861707113656695,985.7753856907833,20.499193832450988,64.39675795656797,Mixed,63391.884856633245
Wheat,Winter,Clay,Organic,18.824534619420007,70.70487195656693,135.98926098351842,38.198673093466574,40.468675632306535,5.499260971558737,587.6650324181735,24.940617901493752,52.36231115038858,Organic,4153.208863233747
Cotton,Kharif,Clay,Mixed,24.346139159834102,95.95087166547573,101.77882681216289,60.03685986543947,48.95405181477126,7.970990762026779,753.9314452082632,27.68305862717915,79.07311430826931,Organic,393.8676648155911
Rice,Kharif,Chalky,Mixed,21.06990777322848,71.91732424054706,65.72980960699893,41.42945361068398,27.74179436963346,7.374236796409441,366.4245253407413,24.473225306483197,42.489839489621005,Mixed,2325.540505702885
Rice,Kharif,Peaty,Mixed,27.489625123815348,72.40148688568196,130.2252218447996,41.8628667509027,29.04012107053256,5.700251188061359,1023.378235630094,20.057882086221515,43.7269866913058,Inorganic,4897.714875074544
Cotton,Kharif,Silty,Mixed,24.923152052419738,93.79772193158428,80.55069189568913,44.331149595722906,57.57416260320228,6.254093735716496,1023.430360325298,25.813359862603598,58.750062871267154,Organic,532.4699504745198
Maize,Kharif,Chalky,Organic,23.24693036721491,95.37392022081728,75.27030963811364,38.77032946227024,65.20435935982383,8.016135896573557,1533.5546308795538,14.832496650047473,41.92887491100634,Organic,3268.5755327943443
Sugarcane,Winter,Chalky,Mixed,15.23620663830921,90.20904213781239,71.4959274134948,54.03533403892546,39.93496673648365,4.939438397391706,1112.6664766097676,23.37769463895233,90.14004698145992,Organic,87804.17551794757
Maize,Zaid,Sandy,Organic,8.058537014698784,68.15674278650742,94.03944661153112,55.66447204149364,60.58319250582052,7.880714375892219,833.1873799253865,29.25582949745082,62.25623939095562,Inorganic,2671.9527294091667
Rice,Rabi,Clay,Mixed,13.048368584031449,68.03904185774034,105.49180661118612,62.37527869582639,30.738704235837726,7.346407127836525,939.8934994900801,29.52719183727388,55.9579894195396,Mixed,3874.5709211935873
Rice,Kharif,Peaty,Inorganic,11.39491520130089,78.96492232383608,61.92699835890762,59.791251234319134,33.62096939816851,7.009140762270699,1146.0466937533306,6.201105366615536,72.0194603843948,Inorganic,4974.553236077048
Cotton,Zaid,Silty,Mixed,21.023457605317454,72.15846573031588,68.09062369810168,58.29136617477051,57.489850140944455,6.631695688571007,1068.2837879635006,24.037079477734036,78.25772804031114,Organic,525.5882675519683
Soybean,Zaid,Chalky,Mixed,25.755486372093493,68.53319812239633,79.16551372413346,45.06547499003835,49.649278343480304,8.470137982462479,1173.4857757634795,27.996378976106293,68.10438351626429,Mixed,2207.0423558390003
Maize,Rabi,Silty,Organic,14.179465251859437,81.45793399273063,71.35034056340079,44.103443744931816,59.277125175187095,8.617923600704902,1113.1134320613805,19.119589637838427,63.978627606619064,Inorganic,5759.556057639206
Onion,Winter,Sandy,Mixed,35.23265578304843,95.34879502480217,101.10274679648289,36.93183496477316,45.62266922870806,5.8847702499823455,924.2067204429998,23.140226625468358,50.247906129438036,Mixed,12653.925722743072
Cotton,Monsoon,Peaty,Inorganic,8.193781747492746,77.39076767217051,110.83664789202642,36.66134466658848,27.8494470818287,7.112204787231667,839.2620126781001,31.03858377954753,74.4636397838183,Organic,553.5867332556463
Tomato,Monsoon,Chalky,Organic,30.396729439794942,87.1730796744322,106.71621430799779,52.91392114518891,42.68292829003212,8.374376497177831,823.1313388120102,22.579182917111282,86.25054635279294,Inorganic,45805.306133245176
Rice,Zaid,Silty,Organic,26.130938316382824,86.91482524084078,106.75995666243408,39.20875938829879,54.42403046161613,5.71495541899999,722.4186146133824,32.99320834452653,61.70420367699063,Mixed,3845.832731119448
Cotton,Summer,Clay,Mixed,18.833089230382775,75.28132300628987,150.12975145865832,72.02486200033938,38.407177568245935,6.743139574311877,675.3642148676424,21.294071417749922,52.26821749533468,Inorganic,393.92332744918053
Maize,Summer,Sandy,Organic,9.46417938795983,86.86233221589207,112.71050798881465,49.437487653882606,36.56279777793137,7.503875442282491,1551.5391792587425,32.04940085809016,67.72243651251041,Organic,3978.8735915347106
Rice,Rabi,Peaty,Organic,26.197110581744102,74.15768525431984,123.51892743667742,72.5208516073931,45.80624083556947,4.485106595058931,1037.4130454938168,25.16781777435608,65.03974841000833,Mixed,5974.893788931308
Sugarcane,Monsoon,Sandy,Organic,19.182791873103795,71.53821499372978,87.56152750669082,58.57650581856751,33.28592481345766,7.32855522869789,953.4095646674997,20.60836356399868,46.754714261389395,Organic,41134.24880867812
Cotton,Zaid,Clay,Organic,35.15174704298336,88.34011528123102,128.32018427984474,38.34145348292433,43.54600579736201,5.411567976589602,851.2347051481281,32.066070414596524,57.45966951188058,Mixed,403.48658539915164
Potato,Winter,Peaty,Organic,23.717712171803214,71.28978369601359,86.12942428620035,49.06930717127273,40.76201757605748,6.692331364955669,1128.6637327992798,18.967625232092246,91.82728651967395,Organic,31711.58614033197
Rice,Monsoon,Sandy,Organic,35.24989382751174,96.91036733909131,112.34344982765771,24.898214883234257,34.11502647101895,7.644344850891819,1361.0991658168218,21.020138779703352,44.78667699336356,Organic,3248.076400679523
Maize,Zaid,Loamy,Inorganic,14.394027110725819,73.32011963335665,58.85899395452852,52.85638032597927,51.768846782408964,4.110819304060071,1216.979342876722,27.449597036447393,54.64069469863358,Inorganic,2727.21944142626
Wheat,Zaid,Clay,Mixed,29.046051400558994,85.23011401993728,104.98702395964365,39.713473882320244,47.75185526740928,7.285858887743896,1276.476726193453,25.40408697251308,50.76929938214356,Organic,3585.189338343755
Onion,Kharif,Clay,Inorganic,25.900221604613044,79.9298625709651,70.73859294491987,33.298129876771085,35.75595298856049,8.53832898463083,824.0413653448063,26.36981878126439,52.09550236712578,Inorganic,27036.308693517385
Chili,Winter,Clay,Organic,29.44283866510804,71.66520624976435,128.08106963451723,72.8322013782207,39.82046482071912,5.9666990003341365,998.7612274649862,23.1584083842188,58.31785408760721,Organic,16112.227249937927
Soybean,Kharif,Loamy,Organic,14.225368055203568,68.80747331974499,126.27629385996353,65.45881611476432,36.744692801825956,7.076690146784124,827.9865664423121,19.003032443179173,71.72573152191889,Organic,3382.992107003918
Chili,Rabi,Loamy,Mixed,27.284840970895438,86.05923618649217,86.00117837322722,65.04558468143694,32.33622832908457,7.835286330699388,1032.1094196409726,21.738721184743525,84.62843795931697,Organic,17934.354231421654
Maize,Kharif,Silty,Inorganic,22.4431713986492,91.39596934988465,161.4872478587362,61.731669149764166,19.62076393111557,4.907054951790026,1381.777302417463,31.601996407233354,68.04982390892475,Mixed,3806.102406737995
Tomato,Kharif,Chalky,Mixed,29.541924272283172,92.41845418369557,91.42365111419575,31.476664338113256,34.19406706772713,7.257369758533753,1131.8211534711525,18.315095519757122,54.73427268254698,Inorganic,39308.4506323883
Tomato,Monsoon,Sandy,Inorganic,17.484294680402716,81.99869071923109,51.639432979824186,43.99280760789743,32.51167002021253,7.523766232597781,1488.0143097988155,33.222337166749725,88.09872718835487,Mixed,45399.10474331863
Wheat,Summer,Silty,Organic,33.811653738492325,90.54620854828919,76.6264608891196,44.907445377951696,41.37868849402431,7.138620219936767,913.4429168649575,26.579294932792713,33.97154718493745,Inorganic,3504.243698702606
Soybean,Zaid,Sandy,Mixed,10.444738123729161,87.51256687116779,68.67576932926447,24.35394388851603,45.28838561833895,6.586622692205122,757.9116837948859,22.015975470734514,75.10217229218236,Organic,2414.4557293276166
Potato,Winter,Chalky,Mixed,31.408490244944453,89.00338129747486,111.38806305358764,41.64498357734016,30.37378396236538,5.499587218193874,1153.6385460082838,14.989735077613208,49.59862071456806,Mixed,18233.766501606788
Wheat,Kharif,Loamy,Organic,32.97826914863764,82.28537115143261,62.939109199826426,41.808530365744346,44.481968340724066,7.8914233535362435,1035.6575089668456,15.646572079409534,64.23615233804455,Inorganic,4371.585765391359
Chili,Winter,Chalky,Mixed,31.700317029637816,86.36894046702169,83.82357952581265,51.88998421242443,28.5250506055999,6.534503565231658,1096.8106759494003,23.220580500700496,73.44649891326088,Organic,15415.138170854021
Wheat,Summer,Loamy,Inorganic,22.869065433591505,91.36025149370565,109.4365651161031,87.98581400357514,38.49648981233854,5.596119587376404,1051.9660488899494,22.61477967121214,40.91935835425278,Inorganic,3205.923012088306
Chili,Summer,Chalky,Inorganic,20.713164420892078,79.53864109115366,104.15937684135407,49.68655585092892,32.77097079207,6.181974169585431,854.6696879945572,25.588742872315226,67.12480727376527,Inorganic,11515.671184451345
Rice,Kharif,Silty,Inorganic,36.89160630922143,91.37338812515992,99.62068562974662,51.89771681854501,48.95408365694853,6.868385491334677,1058.720814331,33.59572167169343,68.27715601870291,Organic,3539.6340865137163
Tomato,Rabi,Peaty,Inorganic,14.645986585210702,85.16848844088283,103.78001557132202,46.24684590853787,41.40127719993518,4.93881504311579,1292.0111607487513,27.687970081351203,86.9350652324504,Mixed,61944.21373709061
Rice,Kharif,Silty,Organic,23.859403010405295,72.81112970675281,88.88499707477037,61.065693200806166,38.67798489001865,6.517930352584117,1322.8323123705864,24.356556086277145,105.72723975833776,Organic,4907.863404961566
Onion,Monsoon,Sandy,Mixed,27.44959023608744,68.71584055951296,51.887438330010085,33.891241870313344,32.49700287862138,6.08312278294201,853.1450202443884,31.08422178370011,41.705452913936696,Mixed,23284.23771256746
Soybean,Zaid,Silty,Inorganic,28.325161439981528,78.51985441157541,88.09485337766066,78.44056242730909,36.05390429948153,7.836026481365989,1069.3017795191454,25.753269633695528,86.25730525748801,Inorganic,2504.8181610929737
Potato,Rabi,Clay,Organic,13.916715306418782,83.85419352059385,114.06249352945856,48.137611887997714,61.948729747912616,4.625109402712271,1443.1333248644762,32.9985449688009,64.43179648790357,Inorganic,29662.594318458523
Chili,Kharif,Sandy,Mixed,26.965828677854237,92.35479021390117,95.89195034171787,44.07215250453403,33.98699055132945,7.438757642502484,859.6327752821427,21.63956853316319,52.87143141301853,Inorganic,7422.614919057901
Potato,Winter,Chalky,Mixed,31.732717427958782,71.69708472406714,111.74465119391502,64.550556104957,45.7528830111578,7.917094825602515,805.1660801702345,19.261046140712008,70.53579755382752,Mixed,23625.293093746674
Chili,Rabi,Sandy,Organic,9.450538727812255,91.20598408282379,82.39650911471544,36.6361611193272,38.648244197347736,4.662911362852137,1238.3208891906613,14.998338618725708,45.46562906470516,Organic,17890.06167810425
Maize,Rabi,Peaty,Organic,34.43411750643418,93.02726233594959,129.83008239633787,60.78876474583,45.409903774888456,4.782817514192924,1185.6877620941436,24.472943712607957,46.360810492939585,Mixed,6102.536022713131
Wheat,Kharif,Loamy,Inorganic,8.855617599210973,72.36993712302419,23.31046397585999,71.07755083393042,50.043710472318864,8.285900046566478,748.9071754803666,18.826792383214553,38.97262042652619,Inorganic,2629.0046837147074
Onion,Rabi,Chalky,Mixed,18.323159942163436,92.69623525982234,104.24321538770064,46.379858413954864,35.75225808014708,5.595627951397067,580.1618209127465,18.75598433755159,73.19133515184845,Inorganic,24345.587096369865
Tomato,Winter,Sandy,Mixed,8.4585826907559,96.75215346744096,140.46641041363836,80.79262419619806,48.517281117341476,9.59482912048845,1063.466830688904,30.171597082009107,69.90517737528968,Organic,30649.672465579697
Chili,Summer,Chalky,Organic,10.237209887647875,89.0783261003989,144.93095548124387,59.66437289391881,73.07967372407006,4.694159964479834,874.420870640522,16.38949187663285,52.784244574094245,Mixed,11287.479757118337
Potato,Rabi,Chalky,Mixed,34.4238802702223,90.75832077292465,93.04521492272573,59.85041389496644,46.81047993030046,6.670047404987121,494.77712361147593,25.517792362486606,87.8540272053747,Inorganic,21675.74625939718
Onion,Summer,Chalky,Inorganic,18.290964091638287,96.83804275920733,60.21405533071348,70.48798002778985,59.362977575197554,6.476606262747283,793.8392428454606,24.583836448646714,55.05566465247798,Mixed,22976.921601084803
Sugarcane,Winter,Loamy,Mixed,20.31837438232653,85.55895626525242,140.99418527030076,74.4610243195456,45.772552001279365,6.291804232435043,1180.7829445103725,25.46065574165815,84.2448439121836,Mixed,85690.25327550084
Sugarcane,Kharif,Silty,Organic,14.244987060094026,76.92870507847124,98.44404499583318,53.9275847960957,28.816460533629925,6.962962360705783,954.5767867267016,31.920512343729875,66.83121315550312,Organic,91447.75407404857
Rice,Zaid,Chalky,Organic,25.315777335414875,92.28839418820561,95.23091382190358,61.95358162065406,43.3083279670358,7.020646424729067,1469.8312135055983,20.871543481945576,54.85447515483055,Organic,3139.478740656876
Tomato,Rabi,Clay,Inorganic,25.2492932256559,85.8200875478373,73.21436077366808,70.94512239741391,36.035394445480826,6.332341017370896,373.82877687437815,31.92474243549175,63.275278951276434,Inorganic,37643.289569984016
Maize,Zaid,Peaty,Inorganic,18.793811362931358,84.85466728790774,62.503375574252274,32.57283385457845,32.848711632189115,5.48582605617273,1401.3977114461445,16.198974719264747,46.19386191655714,Organic,5773.771820211716
Potato,Winter,Loamy,Mixed,17.658011282356554,75.35543110990712,116.91589506773063,24.057464005510283,39.12897747517257,7.5477603642413795,896.8289860701434,28.253705185332322,68.25100044566406,Mixed,35465.13889707529
Wheat,Rabi,Sandy,Mixed,33.66396493723705,89.93369381790372,120.09614364275981,49.136691193911425,38.142999055254975,7.128052663082836,853.4735992130859,32.38186689435554,65.45825119045567,Organic,2487.5790768190636
Wheat,Summer,Loamy,Organic,19.11524294962384,70.36835099994279,106.04632005398264,23.6976296387093,27.280901130485667,6.614583690616074,534.6418490055241,4.729749576198831,72.9117119167565,Mixed,3344.245684125924
Potato,Monsoon,Sandy,Inorganic,22.31152877247784,94.80432505304518,77.07862655218472,45.290073555380715,72.50153901663751,7.096367482417359,1139.5245547428278,24.823035374349594,78.18728589627108,Inorganic,25178.79539055181
Soybean,Zaid,Loamy,Inorganic,16.215838110322988,77.44888036234406,68.05003524672551,54.71560301298706,49.69445097366636,7.2689414500911305,451.97140180192775,24.41634677541957,66.73423665279809,Mixed,1730.2296215226288
Maize,Rabi,Sandy,Inorganic,30.816315597356695,71.70546493090973,57.03254034340321,45.865418509173104,42.932682950105374,5.73826795651868,1245.3710933793752,25.359242546027215,42.85517517833806,Organic,5102.112078396987
Onion,Zaid,Chalky,Mixed,19.525996550073657,80.82862945997014,83.1836447176608,47.876104278444636,41.07856133501168,7.060680373481806,545.9907804874716,33.5577896049505,78.98544998709572,Organic,20640.855711088047
Chili,Rabi,Silty,Inorganic,22.894720349785413,69.23162736843946,69.82439305753108,34.975002295686124,54.428183435462756,5.946964274481657,593.2882119289268,21.181845668357123,65.21995950169499,Inorganic,21821.15677839851
